TRIPID,PROGRNUMBER,STOPPOINTID,LINEID,ROUTEID,fullname,latitude,longitude
5963060,2,4404,66X,66X_99,"Celbridge Rd",53.362403055600005,-6.5003661111
5963060,1,4003,66X,66X_99,"Celbridge Rd",53.354441111099995,-6.508255
5963060,19,7453,66X,66X_99,"Arran Quay",53.34633806,-6.278378056
5963060,15,7435,66X,66X_99,"Con Colbert Rd",53.34318111,-6.315365
5963060,11,2236,66X,66X_99,"Lucan Road",53.35884694439999,-6.410863055599999
5963060,12,2239,66X,66X_99,"Lucan Road",53.356,-6.3919
5963060,24,406,66X,66X_99,"Nassau Street",53.342581111099996,-6.256093055599999
5963060,35,757,66X,66X_99,"Morehampton Road",53.324075,-6.239573889
5963060,42,4952,66X,66X_99,UCD,53.30494889,-6.216826944
5963060,6,3999,66X,66X_99,"Leixlip Rd",53.361831111099995,-6.4834769444
5955890,32,2217,66,66_11,"Lucan Road",53.359595,-6.427033055599999
5955890,33,2218,66,66_11,"Lucan Road",53.359675,-6.432443055599999
5955890,34,2219,66,66_11,"Lucan Road",53.360055,-6.4366830556
5955890,35,3365,66,66_11,"Lucan Road",53.35965194439999,-6.439171944400001
5955890,37,3367,66,66_11,"Lucan Road",53.35645305560001,-6.4488388889
5955890,38,3886,66,66_11,"Leixlip Rd",53.3556838889,-6.454145
5955890,39,3887,66,66_11,"Leixlip Rd",53.355230000000006,-6.4587569444
5955890,40,3888,66,66_11,"Celbridge Rd",53.3551219444,-6.462618055599999
5955890,41,7186,66,66_11,"Leixlip Rd",53.35672306,-6.465285
5955890,42,7187,66,66_11,"Leixlip Rd",53.35756194,-6.467616111
5955890,2,493,66,66_11,"Merrion Sq",53.33988889,-6.24736
5955890,43,3954,66,66_11,"Leixlip Rd",53.36052805560001,-6.4786811111
5955890,44,3955,66,66_11,"Leixlip Rd",53.361671944399994,-6.482888055599999
5955890,3,494,66,66_11,"Clare Street",53.34141694,-6.251671111
5955890,4,495,66,66_11,"Westland Row",53.34358611,-6.249726111
5955890,5,400,66,66_11,"Pearse Street",53.3448269444,-6.25323
5955890,46,3957,66,66_11,Leixlip,53.364336944399994,-6.4866530556
5955890,47,3958,66,66_11,Leixlip,53.363596111099994,-6.4907988889
5955890,6,346,66,66_11,"Pearse Street",53.3455380556,-6.2565761111
5955890,7,317,66,66_11,"Westmoreland Street",53.3462419444,-6.2590738889
5955890,8,312,66,66_11,"Wellington Quay",53.34547,-6.266191944400001
5955890,48,3959,66,66_11,"Station Road",53.3656638889,-6.4929238889
5955890,49,3960,66,66_11,"Station Road",53.36694,-6.4974569444000005
5955890,10,1445,66,66_11,"Ushers Quay",53.345675,-6.2782838889
5955890,11,7078,66,66_11,"Parkgate St",53.347905000000004,-6.292866111
5955890,51,3962,66,66_11,"Station Road",53.369416944399994,-6.506081944400001
5955890,52,3963,66,66_11,"Station Road",53.3709888889,-6.5130430556
5955890,53,3964,66,66_11,"Maynooth Road",53.37299,-6.52118
5955890,13,1450,66,66_11,"Conyngham Road",53.348148888900006,-6.301851944400001
5955890,14,1451,66,66_11,"Conyngham Road",53.34828,-6.3054319444
5955890,54,3965,66,66_11,"Maynooth Road",53.374366111099995,-6.5283880556
5955890,55,3968,66,66_11,"Maynooth Road",53.377946944399994,-6.5539680555999995
5955890,56,3966,66,66_11,"Maynooth Road",53.381956111099996,-6.5860861111
5955890,15,2191,66,66_11,"Chapelizod Rd",53.3480261111,-6.3104288889
5955890,16,2192,66,66_11,"Chapelizod Rd",53.3472430556,-6.3156461111
5955890,57,5113,66,66_11,Maynooth,53.38176306,-6.590058056
5955890,58,3918,66,66_11,"Straffan Rd",53.376528888900005,-6.5871838889
5955890,18,2194,66,66_11,"Chapelizod Rd",53.3461880556,-6.328386944400001
5955890,19,2195,66,66_11,"Chapelizod Rd",53.3467430556,-6.3375838889
5955890,59,5114,66,66_11,"Straffan Rd",53.37229889,-6.589465
5955890,20,2196,66,66_11,"Chapelizod Main St",53.3479,-6.3416
5955890,21,2197,66,66_11,"Lucan Road",53.348165,-6.3467288888999995
5955890,23,2200,66,66_11,"Kylemore Rd",53.3502827778,-6.352954166699999
5955890,24,2201,66,66_11,"Lucan Road",53.353273888900006,-6.3645711111
5955890,25,7239,66,66_11,"Lucan Road",53.35405806,-6.368911111
5955890,26,4401,66,66_11,"Lucan Road",53.35475555560001,-6.3717102778
5955890,27,2213,66,66_11,"Lucan Road",53.3557111111,-6.39203
5955890,28,2214,66,66_11,"Lucan Road",53.356088888900004,-6.3999180556
5955890,29,2215,66,66_11,"Lucan Road",53.358303055600004,-6.4092769444
5955890,30,2216,66,66_11,"Lucan Road",53.358856944399996,-6.415933055599999
5955890,22,2198,66,66_11,"Lucan Road",53.3506238889,-6.3510561111
5955890,45,3956,66,66_11,"Leixlip Rd",53.3621311111,-6.484916944400001
5955890,31,4599,66,66_11,"Lucan Road",53.3575469444,-6.423830000000001
5955890,50,3961,66,66_11,"Station Road",53.3679488889,-6.500755000000001
5955890,36,3366,66,66_11,"Lucan Road",53.358168055600004,-6.4413849999999995
5955890,9,1444,66,66_11,"Merchant's Quay",53.345118888900004,-6.2737388889
5955890,12,1449,66,66_11,"Conyngham Road",53.348151944399994,-6.2978838888999995
5955890,17,2193,66,66_11,"Chapelizod Rd",53.346378888900006,-6.3234288889
5955890,1,7391,66,66_11,"Merrion Square",53.33909694,-6.250013056
5955472,53,7387,66,66_13,"Merrion Square",53.339434999999995,-6.250915
5955472,52,2810,66,66_13,"Merrion Square",53.340790000000005,-6.250983055599999
5955472,51,406,66,66_13,"Nassau Street",53.342581111099996,-6.256093055599999
5955472,49,315,66,66_13,"Bachelors Walk",53.3469938889,-6.2618161111
5955472,47,1478,66,66_13,"Inns Quay",53.3456480556,-6.2729349999999995
5955472,44,1474,66,66_13,"Parkgate St",53.347943888900005,-6.2923411111
5955472,43,1473,66,66_13,"Conyngham Road",53.348298888900004,-6.29853
5955472,42,4408,66,66_13,"Conyngham Road",53.34832694439999,-6.3010911111
5955472,41,1472,66,66_13,"Conyngham Road",53.348426944399996,-6.3059530556
5955472,40,2251,66,66_13,"Chapelizod Rd",53.348126111099994,-6.310968055599999
5955472,38,2249,66,66_13,"Chapelizod Rd",53.346528055600004,-6.3211238889
5955472,37,2248,66,66_13,"Chapelizod Rd",53.3463180556,-6.3278638889
5955472,36,2247,66,66_13,"Chapelizod Rd",53.3467511111,-6.3362811111
5955472,35,2246,66,66_13,Chapelizod,53.348306111099994,-6.343636944400001
5955472,34,2245,66,66_13,"Lucan Road",53.349463888900004,-6.3482719444
5955472,33,2244,66,66_13,"Lucan Road",53.350880000000004,-6.351591944400001
5955472,32,2243,66,66_13,"Lucan Road",53.35197444439999,-6.3556980556
5955472,31,2242,66,66_13,"Lucan Road",53.3539272222,-6.367009722200001
5955472,30,2241,66,66_13,"Lucan Road",53.3549291667,-6.3712680556
5955472,29,2239,66,66_13,"Lucan Road",53.356,-6.3919
5955472,28,5056,66,66_13,"Lucan Road",53.35751389,-6.4027788889999995
5955472,27,2238,66,66_13,"Lucan Road",53.35775388890001,-6.4052
5955472,25,2236,66,66_13,"Lucan Road",53.35884694439999,-6.410863055599999
5955472,24,2235,66,66_13,"Lucan Road",53.3590161111,-6.420723055599999
5955472,22,2232,66,66_13,"Lucan Road",53.3597330556,-6.4309488889
5955472,21,2233,66,66_13,"Lucan Road",53.3600880556,-6.435156944400001
5955472,20,3374,66,66_13,"Lucan Road",53.35963388890001,-6.439501944400001
5955472,19,3373,66,66_13,"Lucan Road",53.35808000000001,-6.4418319444000005
5955472,18,3372,66,66_13,"Lucan Road",53.3565480556,-6.4479180556
5955472,17,3950,66,66_13,"Leixlip Rd",53.355536111099994,-6.4549449999999995
5955472,16,3949,66,66_13,"Leixlip Rd",53.355431944399996,-6.4602319444
5955472,14,4000,66,66_13,"Leixlip Rd",53.360535,-6.4783111111
5955472,13,3999,66,66_13,"Leixlip Rd",53.361831111099995,-6.4834769444
5955472,12,3998,66,66_13,Leixlip,53.364488055600006,-6.487336944400001
5955472,10,3990,66,66_13,"Station Road",53.3677969444,-6.4998211111
5955472,9,3989,66,66_13,"Station Road",53.3694969444,-6.505855
5955472,7,3986,66,66_13,"Maynooth Road",53.3737188889,-6.5247669444000005
5955472,6,3985,66,66_13,"Maynooth Road",53.3741119444,-6.5265269444000005
5955472,5,3983,66,66_13,"Maynooth Road",53.378015000000005,-6.5526811111
5955472,3,3981,66,66_13,Maynooth,53.381898888900004,-6.5900238889
5955472,1,3980,66,66_13,"Straffan Rd",53.372976944399994,-6.58933
5955472,39,2250,66,66_13,"Chapelizod Rd",53.347435,-6.315308055599999
5955472,48,1479,66,66_13,"Ormond Quay",53.34591305560001,-6.269233055599999
5955472,23,2234,66,66_13,"Lucan Road",53.359334999999994,-6.4243819444
5955472,46,7453,66,66_13,"Arran Quay",53.34633806,-6.278378056
5955472,2,6089,66,66_13,"Straffan Rd",53.376805000000004,-6.587585000000001
5955472,4,3982,66,66_13,"Maynooth Road",53.3821130556,-6.585514999999999
5955472,45,1476,66,66_13,"Wolfe Tone Quay",53.347003055600005,-6.2846638889
5955472,11,3991,66,66_13,"Station Road",53.365746944399994,-6.492591944400001
5955472,15,4001,66,66_13,"Leixlip Rd",53.35918194439999,-6.4732111111
5955472,26,2237,66,66_13,NULL,NULL,NULL
5955472,8,3987,66,66_13,"Station Road",53.370961111099994,-6.5123611111
5959516,35,2251,66,66_14,"Chapelizod Rd",53.348126111099994,-6.310968055599999
5959516,29,2245,66,66_14,"Lucan Road",53.349463888900004,-6.3482719444
5959516,26,2242,66,66_14,"Lucan Road",53.3539272222,-6.367009722200001
5959516,17,2232,66,66_14,"Lucan Road",53.3597330556,-6.4309488889
5959516,11,3949,66,66_14,"Leixlip Rd",53.355431944399996,-6.4602319444
5959516,10,4001,66,66_14,"Leixlip Rd",53.35918194439999,-6.4732111111
5959516,44,315,66,66_14,"Bachelors Walk",53.3469938889,-6.2618161111
5959516,43,1479,66,66_14,"Ormond Quay",53.34591305560001,-6.269233055599999
5959516,42,1478,66,66_14,"Inns Quay",53.3456480556,-6.2729349999999995
5959516,41,7453,66,66_14,"Arran Quay",53.34633806,-6.278378056
5959516,40,1476,66,66_14,"Wolfe Tone Quay",53.347003055600005,-6.2846638889
5959516,38,1473,66,66_14,"Conyngham Road",53.348298888900004,-6.29853
5959516,37,4408,66,66_14,"Conyngham Road",53.34832694439999,-6.3010911111
5959516,34,2250,66,66_14,"Chapelizod Rd",53.347435,-6.315308055599999
5959516,33,2249,66,66_14,"Chapelizod Rd",53.346528055600004,-6.3211238889
5959516,31,2247,66,66_14,"Chapelizod Rd",53.3467511111,-6.3362811111
5959516,30,2246,66,66_14,Chapelizod,53.348306111099994,-6.343636944400001
5959516,28,2244,66,66_14,"Lucan Road",53.350880000000004,-6.351591944400001
5959516,20,2236,66,66_14,"Lucan Road",53.35884694439999,-6.410863055599999
5959516,27,2243,66,66_14,"Lucan Road",53.35197444439999,-6.3556980556
5959516,25,2241,66,66_14,"Lucan Road",53.3549291667,-6.3712680556
5959516,24,2239,66,66_14,"Lucan Road",53.356,-6.3919
5959516,22,2238,66,66_14,"Lucan Road",53.35775388890001,-6.4052
5959516,21,2237,66,66_14,NULL,NULL,NULL
5959516,19,2235,66,66_14,"Lucan Road",53.3590161111,-6.420723055599999
5959516,18,2234,66,66_14,"Lucan Road",53.359334999999994,-6.4243819444
5959516,16,2233,66,66_14,"Lucan Road",53.3600880556,-6.435156944400001
5959516,15,3374,66,66_14,"Lucan Road",53.35963388890001,-6.439501944400001
5959516,14,3373,66,66_14,"Lucan Road",53.35808000000001,-6.4418319444000005
5959516,13,3372,66,66_14,"Lucan Road",53.3565480556,-6.4479180556
5959516,9,4000,66,66_14,"Leixlip Rd",53.360535,-6.4783111111
5959516,8,3999,66,66_14,"Leixlip Rd",53.361831111099995,-6.4834769444
5959516,6,3991,66,66_14,"Station Road",53.365746944399994,-6.492591944400001
5959516,5,3990,66,66_14,"Station Road",53.3677969444,-6.4998211111
5959516,4,3989,66,66_14,"Station Road",53.3694969444,-6.505855
5959516,3,3987,66,66_14,"Station Road",53.370961111099994,-6.5123611111
5959516,2,3986,66,66_14,"Maynooth Road",53.3737188889,-6.5247669444000005
5959516,7,3998,66,66_14,Leixlip,53.364488055600006,-6.487336944400001
5959516,32,2248,66,66_14,"Chapelizod Rd",53.3463180556,-6.3278638889
5959516,12,3950,66,66_14,"Leixlip Rd",53.355536111099994,-6.4549449999999995
5959516,23,5056,66,66_14,"Lucan Road",53.35751389,-6.4027788889999995
5959516,36,1472,66,66_14,"Conyngham Road",53.348426944399996,-6.3059530556
5959516,39,1474,66,66_14,"Parkgate St",53.347943888900005,-6.2923411111
5959516,1,3985,66,66_14,"Maynooth Road",53.3741119444,-6.5265269444000005
5971535,54,5114,66,66_16,"Straffan Rd",53.37229889,-6.589465
5971535,52,5113,66,66_16,Maynooth,53.38176306,-6.590058056
5971535,51,3966,66,66_16,"Maynooth Road",53.381956111099996,-6.5860861111
5971535,50,3968,66,66_16,"Maynooth Road",53.377946944399994,-6.5539680555999995
5971535,49,3965,66,66_16,"Maynooth Road",53.374366111099995,-6.5283880556
5971535,48,3964,66,66_16,"Maynooth Road",53.37299,-6.52118
5971535,47,3963,66,66_16,"Station Road",53.3709888889,-6.5130430556
5971535,46,3962,66,66_16,"Station Road",53.369416944399994,-6.506081944400001
5971535,45,3961,66,66_16,"Station Road",53.3679488889,-6.500755000000001
5971535,44,3960,66,66_16,"Station Road",53.36694,-6.4974569444000005
5971535,42,3958,66,66_16,Leixlip,53.363596111099994,-6.4907988889
5971535,40,3956,66,66_16,"Leixlip Rd",53.3621311111,-6.484916944400001
5971535,38,3954,66,66_16,"Leixlip Rd",53.36052805560001,-6.4786811111
5971535,37,7187,66,66_16,"Leixlip Rd",53.35756194,-6.467616111
5971535,36,7186,66,66_16,"Leixlip Rd",53.35672306,-6.465285
5971535,35,3888,66,66_16,"Celbridge Rd",53.3551219444,-6.462618055599999
5971535,34,3887,66,66_16,"Leixlip Rd",53.355230000000006,-6.4587569444
5971535,33,3886,66,66_16,"Leixlip Rd",53.3556838889,-6.454145
5971535,32,3367,66,66_16,"Lucan Road",53.35645305560001,-6.4488388889
5971535,30,3365,66,66_16,"Lucan Road",53.35965194439999,-6.439171944400001
5971535,29,2219,66,66_16,"Lucan Road",53.360055,-6.4366830556
5971535,27,2217,66,66_16,"Lucan Road",53.359595,-6.427033055599999
5971535,26,4599,66,66_16,"Lucan Road",53.3575469444,-6.423830000000001
5971535,25,2216,66,66_16,"Lucan Road",53.358856944399996,-6.415933055599999
5971535,24,2215,66,66_16,"Lucan Road",53.358303055600004,-6.4092769444
5971535,23,2214,66,66_16,"Lucan Road",53.356088888900004,-6.3999180556
5971535,22,2213,66,66_16,"Lucan Road",53.3557111111,-6.39203
5971535,21,4401,66,66_16,"Lucan Road",53.35475555560001,-6.3717102778
5971535,19,2201,66,66_16,"Lucan Road",53.353273888900006,-6.3645711111
5971535,18,2200,66,66_16,"Kylemore Rd",53.3502827778,-6.352954166699999
5971535,17,2198,66,66_16,"Lucan Road",53.3506238889,-6.3510561111
5971535,16,2197,66,66_16,"Lucan Road",53.348165,-6.3467288888999995
5971535,15,2196,66,66_16,"Chapelizod Main St",53.3479,-6.3416
5971535,14,2195,66,66_16,"Chapelizod Rd",53.3467430556,-6.3375838889
5971535,13,2194,66,66_16,"Chapelizod Rd",53.3461880556,-6.328386944400001
5971535,11,2192,66,66_16,"Chapelizod Rd",53.3472430556,-6.3156461111
5971535,9,1451,66,66_16,"Conyngham Road",53.34828,-6.3054319444
5971535,8,1450,66,66_16,"Conyngham Road",53.348148888900006,-6.301851944400001
5971535,6,7078,66,66_16,"Parkgate St",53.347905000000004,-6.292866111
5971535,4,1444,66,66_16,"Merchant's Quay",53.345118888900004,-6.2737388889
5971535,3,312,66,66_16,"Wellington Quay",53.34547,-6.266191944400001
5971535,2,317,66,66_16,"Westmoreland Street",53.3462419444,-6.2590738889
5971535,1,346,66,66_16,"Pearse Street",53.3455380556,-6.2565761111
5971535,39,3955,66,66_16,"Leixlip Rd",53.361671944399994,-6.482888055599999
5971535,7,1449,66,66_16,"Conyngham Road",53.348151944399994,-6.2978838888999995
5971535,28,2218,66,66_16,"Lucan Road",53.359675,-6.432443055599999
5971535,5,1445,66,66_16,"Ushers Quay",53.345675,-6.2782838889
5971535,12,2193,66,66_16,"Chapelizod Rd",53.346378888900006,-6.3234288889
5971535,41,3957,66,66_16,Leixlip,53.364336944399994,-6.4866530556
5971535,43,3959,66,66_16,"Station Road",53.3656638889,-6.4929238889
5971535,53,3918,66,66_16,"Straffan Rd",53.376528888900005,-6.5871838889
5971535,31,3366,66,66_16,"Lucan Road",53.358168055600004,-6.4413849999999995
5971535,20,7239,66,66_16,"Lucan Road",53.35405806,-6.368911111
5971535,10,2191,66,66_16,"Chapelizod Rd",53.3480261111,-6.3104288889
6767933,27,2213,66,66_17,"Lucan Road",53.3557111111,-6.39203
6767933,28,2214,66,66_17,"Lucan Road",53.356088888900004,-6.3999180556
6767933,29,2215,66,66_17,"Lucan Road",53.358303055600004,-6.4092769444
6767933,30,2216,66,66_17,"Lucan Road",53.358856944399996,-6.415933055599999
6767933,31,4599,66,66_17,"Lucan Road",53.3575469444,-6.423830000000001
6767933,32,2217,66,66_17,"Lucan Road",53.359595,-6.427033055599999
6767933,33,2218,66,66_17,"Lucan Road",53.359675,-6.432443055599999
6767933,34,2219,66,66_17,"Lucan Road",53.360055,-6.4366830556
6767933,35,3365,66,66_17,"Lucan Road",53.35965194439999,-6.439171944400001
6767933,36,3366,66,66_17,"Lucan Road",53.358168055600004,-6.4413849999999995
6767933,39,3887,66,66_17,"Leixlip Rd",53.355230000000006,-6.4587569444
6767933,40,3888,66,66_17,"Celbridge Rd",53.3551219444,-6.462618055599999
6767933,41,7186,66,66_17,"Leixlip Rd",53.35672306,-6.465285
6767933,42,7187,66,66_17,"Leixlip Rd",53.35756194,-6.467616111
6767933,43,3954,66,66_17,"Leixlip Rd",53.36052805560001,-6.4786811111
6767933,2,493,66,66_17,"Merrion Sq",53.33988889,-6.24736
6767933,44,3955,66,66_17,"Leixlip Rd",53.361671944399994,-6.482888055599999
6767933,45,3956,66,66_17,"Leixlip Rd",53.3621311111,-6.484916944400001
6767933,46,3957,66,66_17,Leixlip,53.364336944399994,-6.4866530556
6767933,3,494,66,66_17,"Clare Street",53.34141694,-6.251671111
6767933,4,495,66,66_17,"Westland Row",53.34358611,-6.249726111
6767933,5,400,66,66_17,"Pearse Street",53.3448269444,-6.25323
6767933,47,3958,66,66_17,Leixlip,53.363596111099994,-6.4907988889
6767933,48,3959,66,66_17,"Station Road",53.3656638889,-6.4929238889
6767933,6,346,66,66_17,"Pearse Street",53.3455380556,-6.2565761111
6767933,7,317,66,66_17,"Westmoreland Street",53.3462419444,-6.2590738889
6767933,8,312,66,66_17,"Wellington Quay",53.34547,-6.266191944400001
6767933,49,3960,66,66_17,"Station Road",53.36694,-6.4974569444000005
6767933,50,3961,66,66_17,"Station Road",53.3679488889,-6.500755000000001
6767933,51,3962,66,66_17,"Station Road",53.369416944399994,-6.506081944400001
6767933,9,1444,66,66_17,"Merchant's Quay",53.345118888900004,-6.2737388889
6767933,10,1445,66,66_17,"Ushers Quay",53.345675,-6.2782838889
6767933,52,3963,66,66_17,"Station Road",53.3709888889,-6.5130430556
6767933,53,3964,66,66_17,"Maynooth Road",53.37299,-6.52118
6767933,54,3965,66,66_17,"Maynooth Road",53.374366111099995,-6.5283880556
6767933,11,7078,66,66_17,"Parkgate St",53.347905000000004,-6.292866111
6767933,12,1449,66,66_17,"Conyngham Road",53.348151944399994,-6.2978838888999995
6767933,13,1450,66,66_17,"Conyngham Road",53.348148888900006,-6.301851944400001
6767933,55,3968,66,66_17,"Maynooth Road",53.377946944399994,-6.5539680555999995
6767933,56,3966,66,66_17,"Maynooth Road",53.381956111099996,-6.5860861111
6767933,57,5113,66,66_17,Maynooth,53.38176306,-6.590058056
6767933,14,1451,66,66_17,"Conyngham Road",53.34828,-6.3054319444
6767933,15,2191,66,66_17,"Chapelizod Rd",53.3480261111,-6.3104288889
6767933,16,2192,66,66_17,"Chapelizod Rd",53.3472430556,-6.3156461111
6767933,58,3918,66,66_17,"Straffan Rd",53.376528888900005,-6.5871838889
6767933,59,5114,66,66_17,"Straffan Rd",53.37229889,-6.589465
6767933,17,2193,66,66_17,"Chapelizod Rd",53.346378888900006,-6.3234288889
6767933,18,2194,66,66_17,"Chapelizod Rd",53.3461880556,-6.328386944400001
6767933,19,2195,66,66_17,"Chapelizod Rd",53.3467430556,-6.3375838889
6767933,20,2196,66,66_17,"Chapelizod Main St",53.3479,-6.3416
6767933,21,2197,66,66_17,"Lucan Road",53.348165,-6.3467288888999995
6767933,22,2198,66,66_17,"Lucan Road",53.3506238889,-6.3510561111
6767933,25,7239,66,66_17,"Lucan Road",53.35405806,-6.368911111
6767933,26,4401,66,66_17,"Lucan Road",53.35475555560001,-6.3717102778
6767933,1,7391,66,66_17,"Merrion Square",53.33909694,-6.250013056
6767933,23,2200,66,66_17,"Kylemore Rd",53.3502827778,-6.352954166699999
6767933,24,2201,66,66_17,"Lucan Road",53.353273888900006,-6.3645711111
6767933,37,3367,66,66_17,"Lucan Road",53.35645305560001,-6.4488388889
6767933,38,3886,66,66_17,"Leixlip Rd",53.3556838889,-6.454145
6767934,13,3999,66,66_18,"Leixlip Rd",53.361831111099995,-6.4834769444
6767934,14,4000,66,66_18,"Leixlip Rd",53.360535,-6.4783111111
6767934,15,4001,66,66_18,"Leixlip Rd",53.35918194439999,-6.4732111111
6767934,16,3949,66,66_18,"Leixlip Rd",53.355431944399996,-6.4602319444
6767934,17,3950,66,66_18,"Leixlip Rd",53.355536111099994,-6.4549449999999995
6767934,18,3372,66,66_18,"Lucan Road",53.3565480556,-6.4479180556
6767934,19,3373,66,66_18,"Lucan Road",53.35808000000001,-6.4418319444000005
6767934,20,3374,66,66_18,"Lucan Road",53.35963388890001,-6.439501944400001
6767934,21,2233,66,66_18,"Lucan Road",53.3600880556,-6.435156944400001
6767934,22,2232,66,66_18,"Lucan Road",53.3597330556,-6.4309488889
6767934,24,2235,66,66_18,"Lucan Road",53.3590161111,-6.420723055599999
6767934,25,2236,66,66_18,"Lucan Road",53.35884694439999,-6.410863055599999
6767934,26,2237,66,66_18,NULL,NULL,NULL
6767934,27,2238,66,66_18,"Lucan Road",53.35775388890001,-6.4052
6767934,28,5056,66,66_18,"Lucan Road",53.35751389,-6.4027788889999995
6767934,29,2239,66,66_18,"Lucan Road",53.356,-6.3919
6767934,30,2241,66,66_18,"Lucan Road",53.3549291667,-6.3712680556
6767934,31,2242,66,66_18,"Lucan Road",53.3539272222,-6.367009722200001
6767934,32,2243,66,66_18,"Lucan Road",53.35197444439999,-6.3556980556
6767934,33,2244,66,66_18,"Lucan Road",53.350880000000004,-6.351591944400001
6767934,34,2245,66,66_18,"Lucan Road",53.349463888900004,-6.3482719444
6767934,35,2246,66,66_18,Chapelizod,53.348306111099994,-6.343636944400001
6767934,36,2247,66,66_18,"Chapelizod Rd",53.3467511111,-6.3362811111
6767934,37,2248,66,66_18,"Chapelizod Rd",53.3463180556,-6.3278638889
6767934,39,2250,66,66_18,"Chapelizod Rd",53.347435,-6.315308055599999
6767934,41,1472,66,66_18,"Conyngham Road",53.348426944399996,-6.3059530556
6767934,42,4408,66,66_18,"Conyngham Road",53.34832694439999,-6.3010911111
6767934,1,3980,66,66_18,"Straffan Rd",53.372976944399994,-6.58933
6767934,43,1473,66,66_18,"Conyngham Road",53.348298888900004,-6.29853
6767934,45,1476,66,66_18,"Wolfe Tone Quay",53.347003055600005,-6.2846638889
6767934,3,3981,66,66_18,Maynooth,53.381898888900004,-6.5900238889
6767934,4,3982,66,66_18,"Maynooth Road",53.3821130556,-6.585514999999999
6767934,46,7453,66,66_18,"Arran Quay",53.34633806,-6.278378056
6767934,47,1478,66,66_18,"Inns Quay",53.3456480556,-6.2729349999999995
6767934,48,1479,66,66_18,"Ormond Quay",53.34591305560001,-6.269233055599999
6767934,5,3983,66,66_18,"Maynooth Road",53.378015000000005,-6.5526811111
6767934,6,3985,66,66_18,"Maynooth Road",53.3741119444,-6.5265269444000005
6767934,7,3986,66,66_18,"Maynooth Road",53.3737188889,-6.5247669444000005
6767934,49,315,66,66_18,"Bachelors Walk",53.3469938889,-6.2618161111
6767934,8,3987,66,66_18,"Station Road",53.370961111099994,-6.5123611111
6767934,9,3989,66,66_18,"Station Road",53.3694969444,-6.505855
6767934,51,406,66,66_18,"Nassau Street",53.342581111099996,-6.256093055599999
6767934,52,2810,66,66_18,"Merrion Square",53.340790000000005,-6.250983055599999
6767934,53,7387,66,66_18,"Merrion Square",53.339434999999995,-6.250915
6767934,10,3990,66,66_18,"Station Road",53.3677969444,-6.4998211111
6767934,11,3991,66,66_18,"Station Road",53.365746944399994,-6.492591944400001
6767934,40,2251,66,66_18,"Chapelizod Rd",53.348126111099994,-6.310968055599999
6767934,2,6089,66,66_18,"Straffan Rd",53.376805000000004,-6.587585000000001
6767934,38,2249,66,66_18,"Chapelizod Rd",53.346528055600004,-6.3211238889
6767934,44,1474,66,66_18,"Parkgate St",53.347943888900005,-6.2923411111
6767934,12,3998,66,66_18,Leixlip,53.364488055600006,-6.487336944400001
6767934,23,2234,66,66_18,"Lucan Road",53.359334999999994,-6.4243819444
5958220,70,6089,67X,67X_38,"Straffan Rd",53.376805000000004,-6.587585000000001
5958220,68,3925,67X,67X_38,"Celbridge Rd",53.372576944399995,-6.584618055599999
5958220,67,3914,67X,67X_38,"Celbridge Rd",53.3670061111,-6.5670419444000006
5958220,65,3912,67X,67X_38,"Maynooth Road",53.35907388890001,-6.551695
5958220,64,3911,67X,67X_38,"Maynooth Road",53.3542688889,-6.5471261111
5958220,63,3910,67X,67X_38,"Maynooth Road",53.352263888900005,-6.5468719444
5958220,62,7091,67X,67X_38,"Aghards Road",53.350325,-6.548223889
5958220,61,7089,67X,67X_38,"Aghards Road",53.34489806,-6.549698889
5958220,60,7088,67X,67X_38,"Clane Road",53.34369611,-6.550626111000001
5958220,59,7087,67X,67X_38,"Clane Road",53.33824499999999,-6.557548056
5958220,58,7086,67X,67X_38,"Clane Road",53.33528806,-6.552933889
5958220,56,3905,67X,67X_38,"Dublin Rd",53.33789,-6.537833055599999
5958220,55,3904,67X,67X_38,"Dublin Rd",53.33993194439999,-6.528238055599999
5958220,54,3902,67X,67X_38,"Dublin Rd",53.3418430556,-6.51901
5958220,53,3901,67X,67X_38,"Dublin Rd",53.34245,-6.5160588889
5958220,52,3900,67X,67X_38,"Dublin Rd",53.34340111109999,-6.511585
5958220,51,3899,67X,67X_38,"Dublin Rd",53.344035,-6.5083588889
5958220,49,3897,67X,67X_38,"Celbridge Rd",53.3458738889,-6.499733055599999
5958220,46,3893,67X,67X_38,"Celbridge Rd",53.3530861111,-6.4807630556
5958220,45,3892,67X,67X_38,"Celbridge Rd",53.3561361111,-6.475143055599999
5958220,44,3947,67X,67X_38,"Leixlip Rd",53.35815805560001,-6.4732288889
5958220,42,7186,67X,67X_38,"Leixlip Rd",53.35672306,-6.465285
5958220,41,7185,67X,67X_38,"Lucan Bypass",53.35476111,-6.460901944
5958220,39,7184,67X,67X_38,"Lucan Bypass",53.352125,-6.436151944
5958220,38,2215,67X,67X_38,"Lucan Road",53.358303055600004,-6.4092769444
5958220,36,2213,67X,67X_38,"Lucan Road",53.3557111111,-6.39203
5958220,35,4401,67X,67X_38,"Lucan Road",53.35475555560001,-6.3717102778
5958220,34,2201,67X,67X_38,"Lucan Road",53.353273888900006,-6.3645711111
