stopid,shortname,fullname,latitude,longitude,buses
6021,Cherry Orchard Ave,Cherry Orchard Ave,53.33820389,-6.377083889,79A
6023,Barnville Green,Barnville Green,53.3373,-6.37885,79A
6024,Barnville Green,Barnville Green,53.33737694,-6.378951944,79A
6025,Barnville Walk,Barnville Walk,53.33592111,-6.379093889,79A
6026,Barnville Walk,Barnville Walk,53.33559,-6.37952,79A
6027,Parkwest Ave,Parkwest Ave,53.33455694,-6.378596111,79A
6028,Parkwest Ave,Parkwest Ave,53.33459806,-6.378956944,79A
6029,Parkwest Ave,Parkwest Ave,53.3325,-6.374846111,79A
6030,Parkwest Ave,Parkwest Ave,53.33265806,-6.375343889,79A
6033,Rathingle Road,Rathingle Road,53.447825,-6.238071389,"41X,41C,41B"
6041,Dundrum,Dundrum,53.29263611,-6.246093889,"14,14C"
6042,Rathmines Road,Rathmines Road,53.32014,-6.26496,"140,142"
6044,Dundrum,Dundrum,53.29251,-6.245798056,14
6048,Dublin St,Dublin St,53.60450056,-6.1844675,33
6050,R132,R132,53.48104806,-6.202503889,"33,33X"
6051,Blackwood Lane,Blackwood Lane,53.43475694,-6.137988889,"142,42"
6052,Blackwood Lane,Blackwood Lane,53.434825,-6.137651944,"42,142"
6053,Blackwood Lane,Blackwood Lane,53.43411806,-6.143206944,"142,42"
6054,Malahide Road,Malahide Road,53.45423694,-6.215896111,"43,41D,41B,41"
6055,Malahide Road,Malahide Road,53.45291444,-6.197867222,142
6056,Kilnamanagh Rd,Kilnamanagh Rd,53.32199111,-6.332318889,123
6057,Kilnamanagh Rd,Kilnamanagh Rd,53.32145806,-6.331153889,123
6059,O'Connell St,O'Connell St,53.350205,-6.260253056,"140,155,38,38B,38A,38D,46A,7B,7D"
6068,Cappagh Road,Cappagh Road,53.3902825,-6.317099444,"40E,40D"
6070,Decies Road,Decies Road,53.34088806,-6.337026944,"79A,79"
6071,Parnell Street,Parnell Street,53.35308694,-6.260096944,"40D,40B,120"
6074,Earlsfort Tce,Earlsfort Tce,53.33589306,-6.25752,"44,61"
6075,Cookstown Rd,Cookstown Rd,53.28322944,-6.390943611,"56A,49,27"
6076,Dublin Rd,Dublin Rd,53.57746028,-6.112185,"33X,33,33E"
6077,Town Parks Rd,Town Parks Rd,53.5759025,-6.118838611,"33E,33,33X"
6078,Dundaniel Road,Dundaniel Road,53.39724167,-6.224221667,27B
6079,Clare Hall Ave,Clare Hall Ave,53.39939889,-6.163541944,15
6080,Kildonan Road,Kildonan Road,53.39046306,-6.311386944,"40B,40"
6083,Ballymount Rd,Ballymount Rd,53.31709889,-6.3372,56A
6085,Link Road,Link Road,53.28640694,-6.165848056,"4,7D,7B"
6086,Link Road,Link Road,53.28636194,-6.165993889,"7B,7D,4"
6088,Shelerin Road,Shelerin Road,53.38364306,-6.409465,39
6089,Straffan Rd,Straffan Rd,53.376805,-6.587585,"66,67,66X,66E,67X"
6094,Errigal Rd,Errigal Rd,53.32582306,-6.321618056,"122,123"
6095,Cheeverstown Rd,Cheeverstown Rd,53.28675611,-6.396303889,"27,49"
6097,Enniskerry Rd,Enniskerry Rd,53.20030694,-6.176376111,44
6107,New Ongar Road,New Ongar Road,53.38732611,-6.411886944,39A
6108,New Ongar Road,New Ongar Road,53.388135,-6.416365,39A
6109,New Ongar Road,New Ongar Road,53.389145,-6.421598056,39A
6110,New Ongar Road,New Ongar Road,53.39069694,-6.430045,39A
6111,New Ongar Road,New Ongar Road,53.39080806,-6.429766111,39A
6112,New Ongar Road,New Ongar Road,53.38925889,-6.42126,39A
6113,New Ongar Road,New Ongar Road,53.38752194,-6.412165,39A
6115,Malahide Road,Malahide Road,53.400125,-6.184196111,"27,27X,15,43,42"
6117,Malahide Road,Malahide Road,53.45438028,-6.215875,"43,41D,41"
6119,Peamount Rd,Peamount Rd,53.31129806,-6.490625,68
6122,St. Pappin's Road,St. Pappin's Road,53.38637111,-6.274213889,11
6124,Blessington Rd,Blessington Rd,53.25528111,-6.448571944,65
6125,Balbutcher Lane,Balbutcher Lane,53.3997,-6.276561111,13
6130,Priorswood Rd,Priorswood Rd,53.40086806,-6.200648056,"27X,27"
6132,Wellington Road,Wellington Road,53.29563694,-6.323311944,"150,54A"
6135,Carrickhill Rd,Carrickhill Rd,53.43124556,-6.134730833,32X
6137,Newcastle Rd,Newcastle Rd,53.09920389,-6.067235,"84,84X"
6140,Long Mile Rd,Long Mile Rd,53.32354111,-6.342843056,151
6141,Long Mile Rd,Long Mile Rd,53.32360389,-6.349691944,151
6142,Long Mile Rd,Long Mile Rd,53.32373611,-6.343221111,151
6143,Nangor Road,Nangor Road,53.32824,-6.393366111,151
6144,Long Mile Rd,Long Mile Rd,53.32338111,-6.348933889,151
6145,Nangor Road,Nangor Road,53.32485194,-6.355365,151
6146,Nangor Road,Nangor Road,53.326315,-6.360478889,151
6147,Nangor Road,Nangor Road,53.32692806,-6.36589,151
6149,Nangor Road,Nangor Road,53.32826389,-6.374811111,151
6150,Nangor Road,Nangor Road,53.32825306,-6.385091944,151
6152,Nangor Road,Nangor Road,53.32841389,-6.384146944,151
6153,Nangor Road,Nangor Road,53.32837806,-6.37453,151
6154,Nangor Road,Nangor Road,53.32642389,-6.360383056,151
6155,Nangor Road,Nangor Road,53.32498194,-6.355161111,151
6156,Green Lane,Green Lane,53.36590111,-6.503071111,"66X,66E"
6157,Easton Road,Easton Road,53.36492389,-6.509006111,"66E,66X"
6158,Easton Road,Easton Road,53.365015,-6.514893056,"66X,66E"
6159,Easton Road,Easton Road,53.36491111,-6.509276111,"66E,66X,66"
6160,Easton Road,Easton Road,53.36524806,-6.507668056,"66,66X,66E"
6161,Green Lane,Green Lane,53.36642806,-6.501383889,"66E,66X,66"
6162,St. Margaret's Est,St. Margaret's Est,53.43220194,-6.299581944,40B
6163,Whitehall Rd,Whitehall Rd,53.30953694,-6.320705,150
6164,Easton Road,Easton Road,53.36467389,-6.516983889,"66,66X,66E"
6165,Green Lane,Green Lane,53.36521306,-6.505768056,"66E,66X"
6170,Kiltipper Wy,Kiltipper Wy,53.277095,-6.374998889,"77X,65B,54A"
6171,Snugborough Road,Waterville Road,53.39562694,-6.374586111,"38,38B"
6172,Blanchardstown Rd S,Blanchardstown Rd South,53.38669194,-6.401971111,"39,37"
6182,Ballymun Road,Ballymun Road,53.40225,-6.265351944,"155,13,4"
6184,Greenogue,Greenogue,53.29666611,-6.47052,68
6185,Greenogue,Greenogue,53.29677806,-6.470428056,68
6186,Greenogue,Greenogue,53.29303389,-6.472166944,68
6187,Newcastle,Newcastle,53.29508611,-6.488816944,68
6188,Newcastle Rd,Newcastle Rd,53.29367889,-6.47865,68
6215,Greenogue,Greenogue,53.29407306,-6.471538889,68
6216,Newcastle Rd,Newcastle Rd,53.29407389,-6.48195,68
6219,Charlestown,Charlestown,53.39988806,-6.293385,"83A,83,140,9"
6228,Charlestown,Charlestown,53.39985694,-6.292593056,"9,140,83,83A"
6229,Charlestown,Charlestown,53.40205194,-6.298603056,"83A,83,140,9"
6230,Charlestown,Charlestown,53.40139111,-6.296778056,"9,140,83,83A"
6234,Old Airport Rd,Old Airport Rd,53.41807806,-6.277663056,"83A,83,13,27B"
6235,Old Airport Rd,Old Airport Rd,53.41816389,-6.277026944,13
6238,Balbutcher Lane,Balbutcher Lane,53.40115194,-6.26674,13
6239,Balbutcher Lane,Balbutcher Lane,53.39804194,-6.271393333,13
6241,Balbutcher Lane,Balbutcher Lane,53.40181583,-6.279406667,13
6242,Nangor Road,Nangor Road,53.32829306,-6.393816111,151
6243,Nangor Road,Nangor Road,53.32707611,-6.365796944,151
6244,New Nangor Road,New Nangor Road,53.32271,-6.4082,"151,68"
6245,New Nangor Road,New Nangor Road,53.32285,-6.408395,"51D,151,13"
6251,Sheriff Street,Sheriff Street,53.35043889,-6.238763056,151
6252,North Wall Quay,North Wall Quay,53.34792,-6.246996944,"142,33X,33D"
6253,Balbutcher Lane,Balbutcher Lane,53.40395389,-6.281508056,13
6273,Sycamore Rd,Sycamore Rd,53.39527528,-6.290858333,"83,83A,9"
6274,Snugborough Road,Aquatic Centre,53.39767833,-6.371455278,"38,38A"
6276,Jamestown Rd,Jamestown Rd,53.40608389,-6.291911944,140
6277,Stocking Avenue,Stocking Avenue,53.27291,-6.313005,15B
6278,Stocking Avenue,Stocking Avenue,53.27333694,-6.315646111,15B
6279,Stocking Avenue,Stocking Avenue,53.271775,-6.322565,15B
6280,Stocking Avenue,Stocking Avenue,53.27111111,-6.32601,15B
6282,Ballycullen Rd,Ballycullen Rd,53.27261806,-6.329886111,15
6283,Ballycullen Rd,Ballycullen Rd,53.27234389,-6.329441944,15
6285,Stocking Avenue,Stocking Avenue,53.27109611,-6.32627,15B
6286,Stocking Avenue,Stocking Avenue,53.27193611,-6.322181111,15B
6287,Stocking Avenue,Stocking Avenue,53.27344889,-6.316295,15B
6288,Stocking Avenue,Stocking Avenue,53.27294111,-6.312611111,15B
6289,Adamstown,Adamstown,53.33616694,-6.467471944,"25B,25D"
6290,Adamstown,Adamstown,53.33630889,-6.467418889,"25D,25B"
6298,Stocking Lane,Stocking Lane,53.2745,-6.30373,15B
6310,Holywell,Holywell,53.44356306,-6.211026944,"142,41X"
6311,Holywell,Holywell,53.443415,-6.209266944,"41X,142"
6312,Holywell,Holywell,53.44346194,-6.21139,"142,41X"
6315,Hole in the Wall Rd,Hole in the Wall Rd,53.40147194,-6.162393056,15
6316,Clongriffin,Clongriffin,53.40290611,-6.157331111,15
6317,Clongriffin,Clongriffin,53.402855,-6.151418889,15
6318,Clongriffin,Clongriffin,53.40231111,-6.150986944,15
6319,Clongriffin,Clongriffin,53.402655,-6.153786111,15
6320,Hole in the Wall Rd,Hole in the Wall Rd,53.40158806,-6.162151111,15
6324,Stocking Lane,Stocking Lane,53.27633306,-6.30217,15B
6325,Stocking Lane,Stocking Lane,53.27454806,-6.303495,15B
6326,Ballycullen Rd,Ballycullen Rd,53.27542389,-6.33128,15
6334,Frascati Road,Frascati Road,53.30127611,-6.180623889,4
6335,Ballycullen Rd,Ballycullen Rd,53.27417,-6.331056944,15
6336,Stocking Lane,Stocking Lane,53.27643389,-6.302266111,15B
6339,Stocking Lane,Stocking Lane,53.279355,-6.300958889,15B
6341,Stocking Avenue,Stocking Avenue,53.27300889,-6.308631944,15B
6342,Stocking Avenue,Stocking Avenue,53.27304194,-6.307918889,15B
6343,Ballycullen Rd,Ballycullen Rd,53.279365,-6.331511944,"49,65B"
6348,St. Margaret's Road,St. Margaret's Road,53.403495,-6.302398889,"40B,40,83A,83"
6359,Swords Road,Swords Road,53.462225,-6.213275,43
6361,Jamestown Rd,Jamestown Rd,53.40594194,-6.291788056,140
6362,St. Margaret's Road,St. Margaret's Road,53.40649306,-6.289541944,140
6363,St. Margaret's Road,St. Margaret's Road,53.40613611,-6.287935,140
6364,Charlestown Rd,Charlestown Rd,53.40256111,-6.301366944,140
6365,Jamestown Rd,Jamestown Rd,53.40440694,-6.291393056,140
6366,Charlestown,Charlestown,53.40268194,-6.301376111,140
6367,Jamestown Rd,Jamestown Rd,53.40387111,-6.291435,140
7009,Ratoath Road,Ratoath Road,53.38092889,-6.315963889,40E
7010,Ratoath Rd,Ratoath Rd,53.38152306,-6.316351111,40E
7011,Ongar Road,Ongar Road,53.40185611,-6.435376944,"39,39A"
7012,Con Colbert Rd,Con Colbert Rd,53.34295611,-6.315351944,"25B,25D,25X,25A,51D,79A,66X,67X"
7013,Kilreesk,Kilreesk,53.44067111,-6.298385,40B
7014,Kilreesk,Kilreesk,53.44073306,-6.298178056,40B
7015,Outer Ring Road,Outer Ring Road,53.33068389,-6.431468056,151
7016,Outer Ring Road,Outer Ring Road,53.33074889,-6.431756944,151
7017,Ongar Road,Ongar Road,53.40162306,-6.435268889,"39A,39"
7018,Ongar Road,Ongar Road,53.398805,-6.431553056,"39,39A"
7020,Ongar Road,Ongar Road,53.39416111,-6.431128056,"39A,39"
7021,Ongar Road,Ongar Road,53.39405194,-6.431078056,"39,39A"
7022,St. Margaret's Est,St. Margaret's Est,53.43002889,-6.300996111,40B
7023,St. Margaret's Est,St. Margaret's Est,53.43086694,-6.30095,40B
7025,Blanchardstown,Blanchardstown,53.39399111,-6.391835278,"39A,39"
7027,Ratoath Road,Ratoath Road,53.37661,-6.312066111,120
7028,Ratoath Road,Ratoath Road,53.37651694,-6.310936111,120
7029,Ongar Road,Ongar Road,53.39566306,-6.429561111,"39,39A"
7030,Ongar Road,Ongar Road,53.395895,-6.429168889,"39A,39"
7031,Diswellstown Rd,Diswellstown Rd,53.37419694,-6.401526944,37
7038,Ongar Road,Ongar Road,53.39827389,-6.431063889,"39,39A"
7039,Portrane,Portrane,53.49352222,-6.110007778,33D
7040,Hearse Rd.,Hearse Rd.,53.48055056,-6.191768889,33D
7041,Hearse Rd,Hearse Rd,53.48107722,-6.190948056,33D
7043,Drimnagh Rd,Drimnagh Rd,53.32505,-6.318668889,"27,151,56A,77A"
7044,Coolock Lane,Coolock Lane,53.39740944,-6.232485556,27B
7047,Ongar,Ongar,53.39311694,-6.442603889,"39A,39"
7048,Ongar,Ongar,53.39301111,-6.44268,"39,39A"
7049,Lucan Bypass,Lucan Bypass,53.3513,-6.4493,"25D,67X,66X"
7050,Lucan Bypass,Lucan Bypass,53.35094306,-6.451098056,"66X,67X"
7053,Nutley Lane,Nutley Lane,53.31830389,-6.213625,"7D,47"
7056,Rochestown Ave,Rochestown Ave,53.27353139,-6.147618611,7B
7057,Stillorgan Heath,Stillorgan Heath,53.28010611,-6.210276111,"47,11,116"
7062,Cheeverstown Rd,Cheeverstown Rd,53.28480806,-6.393481944,"27,49,56A"
7063,Marian Road,Marian Road,53.29024611,-6.298011944,"15B,15D"
7064,Marian Road,Marian Road,53.28950806,-6.298173889,"15D,15B"
7065,Ballyroan Rd,Ballyroan Rd,53.28835611,-6.298283889,"15B,15D"
7066,Ballyroan Rd,Ballyroan Rd,53.28769806,-6.296283889,"15D,15B"
7067,Whitechurch Green,Whitechurch Green,53.27783389,-6.288755,"15B,15D,116,61"
7068,Grange Road,Grange Road,53.28465194,-6.281021111,"16D,16"
7069,Scholarstown Rd,Scholarstown Rd,53.27938806,-6.30654,15B
7070,Scholarstown Rd,Scholarstown Rd,53.27942111,-6.306678056,15B
7072,Tyrrelstown,Tyrrelstown,53.41926889,-6.378168056,"40E,40D"
7073,Tyrrelstown,Tyrrelstown,53.41908139,-6.378265556,"40D,40E"
7074,Celbridge Rd,Celbridge Rd,53.36971889,-6.579848889,67
7075,Celbridge Rd,Celbridge Rd,53.369695,-6.580188056,67
7078,Parkgate St,Parkgate St,53.347905,-6.292866111,"67,66E,66B,66A,69,66,25,26"
7079,Aghards Road,Aghards Road,53.35022194,-6.548311944,67X
7080,Aghards Road,Aghards Road,53.34741111,-6.550508889,67X
7081,Aghards Road,Aghards Road,53.34478389,-6.54964,67X
7082,Clane Road,Clane Road,53.338005,-6.557643889,67X
7083,Clane Road,Clane Road,53.33536194,-6.552948056,67X
7084,English Row,English Row,53.33788,-6.540516111,67X
7085,English Row,English Row,53.33795389,-6.540233056,67X
7086,Clane Road,Clane Road,53.33528806,-6.552933889,67X
7087,Clane Road,Clane Road,53.338245,-6.557548056,67X
7088,Clane Road,Clane Road,53.34369611,-6.550626111,67X
7089,Aghards Road,Aghards Road,53.34489806,-6.549698889,67X
7091,Aghards Road,Aghards Road,53.350325,-6.548223889,67X
7092,Balbutcher Lane,Balbutcher Lane,53.39818694,-6.272094167,13
7097,Tyrrelstown,Tyrrelstown,53.42014111,-6.384830278,"40E,40D"
7098,Tyrrelstown,Tyrrelstown,53.42133667,-6.388170278,"40D,40E"
7099,Tyrrelstown,Tyrrelstown,53.42178222,-6.391222778,"40E,40D"
7100,Tyrrelstown,Tyrrelstown,53.41975889,-6.391810833,"40D,40E"
7101,Tyrrelstown,Tyrrelstown,53.41825833,-6.387188333,"40E,40D"
7102,Tyrrelstown,Tyrrelstown,53.41815056,-6.3871775,"40D,40E"
7103,Tyrrelstown,Tyrrelstown,53.41983028,-6.393117222,"40E,40D"
7104,Tyrrelstown,Tyrrelstown,53.42191667,-6.391187778,"40D,40E"
7105,Tyrrelstown,Tyrrelstown,53.42135056,-6.387883889,"40E,40D"
7106,Tyrrelstown,Tyrrelstown,53.42098861,-6.385700833,"40D,40E"
7107,Tyrrelstown,Tyrrelstown,53.4170475,-6.386030833,"40E,40D"
7108,Dublin Rd,Dublin Rd,53.33802694,-6.537741944,"67X,67"
7110,Dublin Rd,Dublin Rd,53.34278694,-6.514863056,"67,67X"
7111,Jamestown Rd,Jamestown Rd,53.40198806,-6.291586944,140
7112,Coolock Lane,Coolock Lane,53.39754889,-6.229171389,27B
7113,Ballymun Road,Ballymun Road,53.40253611,-6.264913056,"155,4"
7114,Seatown Rd,Seatown Rd,53.46024611,-6.216033889,41X
7115,Airside,Airside,53.44496611,-6.22712,41X
7116,Swords Bypass,Swords Bypass,53.45682806,-6.212675,41X
7117,Castlegate,Castlegate,53.33764111,-6.460893056,"25D,25B"
7118,Adamstown Ave,Adamstown Ave,53.33733889,-6.464001944,"25B,25D"
7119,Castlegate Way,Castlegate Way,53.33781,-6.459695,"25D,25B"
7120,Adamstown Ave,Adamstown Ave,53.337555,-6.463501111,"25B,25D"
7121,Whitestown Way,Whitestown Way,53.278385,-6.373853889,49
7122,Whitestown Way,Whitestown Way,53.28262194,-6.374836111,49
7123,Whitestown Way,Whitestown Way,53.283225,-6.375225,49
7124,Ballycoolin Rd,Ballycoolin Rd,53.40843444,-6.358153889,"40D,38B,38"
7125,Ballycoolin Rd,Ballycoolin Rd,53.40824222,-6.357890556,"38,38A,40D"
7126,Ballycoolin Rd,Ballycoolin Rd,53.40587694,-6.3564775,"40D,38B,38"
7127,Adamstown,Adamstown,53.33821111,-6.456773889,"25D,25B"
7128,Adamstown,Adamstown,53.33811611,-6.457001944,"25B,25D"
7130,Kilbarron Rd,Kilbarron Rd,53.39307278,-6.220696111,27B
7131,Charlestown Rd,Charlestown Rd,53.40295,-6.304091944,"9,83,83A"
7132,Charlestown Rd,Charlestown Rd,53.40308694,-6.304283056,"83A,83,40,9"
7133,Rathbeale Road,Rathbeale Road,53.46806611,-6.240216111,41B
7134,Rathbeale Road,Rathbeale Road,53.47215194,-6.251853056,41B
7135,Rathbeale Road,Rathbeale Road,53.48281306,-6.288105,41B
7136,Rolestown,Rolestown,53.48743694,-6.295981111,41B
7137,Griffeen Avenue,Griffeen Avenue,53.34067111,-6.443621111,25B
7138,Griffeen Avenue,Griffeen Avenue,53.34130694,-6.445178056,25B
7139,Griffeen Avenue,Griffeen Avenue,53.33927806,-6.437286944,25B
7140,Griffeen Avenue,Griffeen Avenue,53.33928389,-6.437373889,25B
7141,Griffeen Avenue,Griffeen Avenue,53.33974,-6.440836944,25B
7142,Outer Ring Road,Outer Ring Road,53.33987194,-6.428793889,151
7143,Newcastle Rd,Newcastle Rd,53.33934889,-6.453198056,"25B,25D"
7144,Rolestown,Rolestown,53.4874,-6.293751111,41B
7145,Rathbeale Road,Rathbeale Road,53.47216806,-6.251491111,41B
7149,IKEA,IKEA,53.40729389,-6.277985,140
7153,Walkinstown Dr,Walkinstown Dr,53.32223389,-6.335053889,123
7154,Walkinstown Grn,Walkinstown Grn,53.32087306,-6.333955,123
7156,Grange Road,Grange Road,53.38891,-6.430548889,39
7158,Ongar,Ongar,53.39191806,-6.438201111,"39,39A"
7159,Ongar,Ongar,53.39659889,-6.442733889,"39A,39"
7160,Ongar,Ongar,53.39661,-6.4426,"39,39A"
7161,Ongar,Ongar,53.39205806,-6.438163056,"39A,39"
7162,Ongar,Ongar,53.39127694,-6.433388056,"39,39A"
7163,Hansfield Road,Hansfield Road,53.38902111,-6.430451944,39
7166,Navan Road,Navan Road,53.377095,-6.345775,"39,38D,39A,38B,38A,38,70"
7167,Navan Road,Navan Road,53.37586611,-6.344773056,"70,38,38A,38B,39A,38D,39"
7168,Newcastle Rd,Newcastle Rd,53.34521472,-6.451721111,"25D,25A"
7169,Portrane Rd,Leisure Centre,53.48983139,-6.141730556,"33,33E"
7170,Portrane Rd,Portrane Rd,53.4933775,-6.123639722,"33E,33,33D"
7172,Whitestown Rd,Whitestown Rd,53.52098611,-6.1091925,"33,33E,33X"
7173,Old Market Green,Old Market Green,53.60619639,-6.179543611,33
7174,Dublin St,Dublin St,53.60395194,-6.184445556,"33,33X"
7175,Skerries Road,Skerries Road,53.58954306,-6.154412778,"33X,33"
7176,Sandyford Rd,Sandyford Rd,53.273515,-6.229003889,44
7177,Ballymount Rd,Ballymount Rd,53.30694,-6.372765,56A
7178,Ballymount Rd,Ballymount Rd,53.307025,-6.372898056,56A
7180,Firhouse Rd,Firhouse Rd,53.27696806,-6.372735,"65B,49"
7181,Tallaght,Tallaght,53.28609083,-6.373287778,49
7183,Firhouse Rd West,Firhouse Rd West,53.27704611,-6.372431944,"49,65B"
7184,Lucan Bypass,Lucan Bypass,53.352125,-6.436151944,"67X,66X,25D"
7185,Lucan Bypass,Lucan Bypass,53.35476111,-6.460901944,"66X,67X"
7186,Leixlip Rd,Leixlip Rd,53.35672306,-6.465285,"67X,66X,67,66A,66B,66E,66"
7187,Leixlip Rd,Leixlip Rd,53.35756194,-6.467616111,"66,66E,66B,66A,67,66X,67X,25X"
7188,Temple Road,Temple Road,53.299475,-6.174755,"84,84A"
7189,Seatown,Seatown,53.46085194,-6.210101111,"43,41D,41"
7191,Balbutcher Lane,Balbutcher Lane,53.40450889,-6.2762,13
7192,Balbutcher Lane,Balbutcher Lane,53.40381694,-6.275183889,13
7193,Lucan Bypass,Lucan Bypass,53.35405889,-6.458876944,"67X,66X"
7194,Holywell Link Rd,Holywell Link Rd,53.44722389,-6.207528889,142
7195,Holywell Link Rd,Holywell Link Rd,53.44731611,-6.207843056,142
7196,Holywell,Holywell,53.44494694,-6.212515,142
7197,Holywell,Holywell,53.44500694,-6.21228,142
7199,Blunden Drive,Blunden Drive,53.39664111,-6.182783056,27A
7201,Bawnogue Road,Bawnogue Road,53.32809694,-6.411338889,"13,51D"
7204,Portrane,Portrane,53.49286694,-6.106645833,33D
7207,Blessington Rd,Blessington Rd,53.14096,-6.560528056,65
7208,Blessington Rd,Blessington Rd,53.14105194,-6.560516944,65
7214,Belgard Sq. West ,Belgard Sq. West,53.28752,-6.375013056,54A
7217,Diswellstown Rd,Diswellstown Rd,53.381755,-6.403206944,37
7218,Diswellstown Rd,Diswellstown Rd,53.38163806,-6.402965,37
7219,Blanchardstown Rd,Blanchardstown Rd,53.38342889,-6.403076944,37
7220,Hillcrest Pk,Hillcrest Pk,53.38891,-6.275266944,11
7222,Whitestown Way,Whitestown Way,53.27724806,-6.378055,"65B,77X"
7224,Ballycoolin Rd,Ballycoolin Rd,53.39781667,-6.338441944,40D
7226,Monkstown Ave,Monkstown Ave,53.28844389,-6.154088889,4
7227,Blanchardstown Rd,Blanchardstown Rd,53.38378694,-6.403093056,37
7229,Grange Castle,Grange Castle,53.330085,-6.451071111,13
7231,Newcastle Rd,Newcastle Rd,53.34031694,-6.452591944,"25D,25B"
7233,Carpenterstown Rd,Carpenterstown Rd,53.37329389,-6.388983889,37
7234,Scoil Ui Dhalaigh,Scoil Ui Dhalaigh,53.36587,-6.495621111,"66X,66B"
7236,Clongriffin Rd,Clongriffin Rd,53.40287111,-6.154571111,15
7237,Ballycoolin Rd,Ballycoolin Rd,53.39714139,-6.341581111,40D
7238,Ballycoolin Rd,Ballycoolin Rd,53.39718333,-6.344616944,40D
7239,Lucan Road,Lucan Road,53.35405806,-6.368911111,"66,66B,66A,66E,67,25A,25,25B,25D,26"
7240,Hansfield Road,Hansfield Road,53.38343389,-6.42349,39
7241,Ballycoolin Rd,Ballycoolin Rd,53.397745,-6.346865833,40D
7242,Ballycoolin Rd,Ballycoolin Rd,53.39840861,-6.350013333,40D
7243,Ballycoolin Rd,Ballycoolin Rd,53.4033525,-6.357883333,40D
7245,Clongriffin,Clongriffin,53.40256194,-6.152171111,15
7246,Clongriffin,Clongriffin,53.40275889,-6.157233056,15
7247,Ballycoolin Rd,Ballycoolin Rd,53.3987925,-6.351772778,40D
7248,Baltinglass Rd,Baltinglass Rd,53.151365,-6.555071944,65
7249,Baltinglass Rd,Baltinglass Rd,53.15151806,-6.555068056,65
7250,Baltinglass Rd,Baltinglass Rd,53.167715,-6.536788056,65
7251,Baltinglass Road,Baltinglass Road,53.16768889,-6.537068056,65
7253,Baltinglass Rd,Baltinglass Rd,53.16358806,-6.543991944,65
7271,Newcastle Rd,Newcastle Rd,53.07656889,-6.067743889,84
7272,Newcastle Rd,Newcastle Rd,53.07647806,-6.067591944,84
7276,St. Margaret's Road,St. Margaret's Road,53.40610306,-6.280831944,140
7277,St. Margaret's Road,St. Margaret's Road,53.40599806,-6.280403889,140
7278,Ballymore Eustace,Ballymore Eustace,53.13246306,-6.610551944,65
7280,Ballymore Eustace,Ballymore Eustace,53.13276111,-6.610798889,65
7281,Ballymore Eustace,Ballymore Eustace,53.13034389,-6.599968889,65
7282,Ballymore Eustace,Ballymore Eustace,53.13031306,-6.600068889,65
7283,Ballymore Road,Ballymore Road,53.1287,-6.587543889,65
7284,Ballymore Road,Ballymore Road,53.12878194,-6.587433889,65
7286,Ballymore Road,Ballymore Road,53.126495,-6.580556111,65
7287,Blessington Road,Blessington Road,53.12926889,-6.576531944,65
